player_id,first_name,last_name,short_name,ranking,ranking_double,country,sex,age,birth_date,hand,height,weight,image_url,player_card_url
53334,Mark,CEBAN,M.CEBAN,,,GBR,M,17 years-old,(13 March 2009),-,-,-,https://images.prismic.io/fft-rg-site/ahxAkgeQX7-eWdPk_20260530_PJ_CebanMark_US.png,/en-us/players/53334-m.ceban
56733,Capucine,CEDILLO- VAYSON DE PRADENNE,C.CEDILLO- VAYSON DE PRADENNE,,,FRA,F,16 years-old,(24 September 2009),-,-,-,https://images.prismic.io/fft-rg-site/ahxBnweQX7-eWdPl_20260530_PJ_CedilloVaysonDePrademneCapucine_US.png,/en-us/players/56733-c.cedillo--vayson-de-pradenne
53042,Pedro Henrique,CHABALGOITY,PH.CHABALGOITY,,,BRA,M,18 years-old,(15 April 2008),Left,-,-,https://images.prismic.io/fft-rg-site/ahxB2QeQX7-eWdPo_20260530_PJ_ChabalgoityPedroHenrique_US.png,/en-us/players/53042-ph.chabalgoity
21226,Hao-Ching,CHAN,HC.CHAN,,42,TPE,F,32 years-old,(19 September 1993),Right,-,-,https://images.prismic.io/fft-rg-site/4ba87e0b-0bf7-4eeb-8264-635d1ea92dd2_20180526_PJ_ChanHaoChing_US.png,/en-us/players/21226-hc.chan
38531,Anirudh,CHANDRASEKAR,A.CHANDRASEKAR,,92,IND,M,28 years-old,(11 July 1998),Left,-,-,,/en-us/players/38531-a.chandrasekar
55990,Lani,CHANG,L.CHANG,,,USA,F,15 years-old,(9 December 2010),-,-,-,https://images.prismic.io/fft-rg-site/ahxCogeQX7-eWdPq_20260530_PJ_ChangLani_US.png,/en-us/players/55990-l.chang
104,Michael,CHANG,M.CHANG,,,USA,M,-,,-,-,-,https://images.prismic.io/fft-rg-site/6b9f9625-58ee-4206-834f-d575c551037e_20190603_PJ_ChangMichael_US.png,/en-us/players/104-m.chang
54738,Tito,CHAVEZ,T.CHAVEZ,,,ESP,M,18 years-old,(1 February 2008),Left,-,-,,/en-us/players/54738-t.chavez
53339,Matei Victor,CHELEMEN,MV.CHELEMEN,,,ROU,M,16 years-old,(16 October 2009),-,-,-,https://images.prismic.io/fft-rg-site/ahxDggeQX7-eWdP3_20260530_PJ_ChelemenMateiVictor_US.png,/en-us/players/53339-mv.chelemen
53007,Kuan-Shou,CHEN,KS.CHEN,,,TPE,M,18 years-old,(26 April 2008),Left,-,-,https://images.prismic.io/fft-rg-site/ahrn_QeQX7-eWc27_20260530_PJ_ChenKuanShou_US.png,/en-us/players/53007-ks.chen
30452,Eudice,CHONG,E.CHONG,,57,HKG,F,30 years-old,(22 April 1996),Right,-,-,,/en-us/players/30452-e.chong
50494,Luna Maria,CINALLI,LM.CINALLI,,,ARG,F,18 years-old,(10 June 2008),-,-,-,https://images.prismic.io/fft-rg-site/aDxM6rh8WN-LVdEw_50494_G.png,/en-us/players/50494-lm.cinalli
53348,Raffaele,CIURNELLI,R.CIURNELLI,,,ITA,M,18 years-old,(4 March 2008),Left,-,-,https://images.prismic.io/fft-rg-site/ahrn_geQX7-eWc28_20260530_PJ_CiurnelliRaffaele_US.png,/en-us/players/53348-r.ciurnelli
54127,Chukwumelije,CLARKE,C.CLARKE,,,USA,F,16 years-old,(14 August 2009),-,-,-,https://images.prismic.io/fft-rg-site/ahwWWgeQX7-eWdLu_20260530_PJ_ClarkeChukwumelije_US.png,/en-us/players/54127-c.clarke
706,Arnaud,CLEMENT,A.CLEMENT,,,FRA,M,-,,-,-,-,https://images.prismic.io/fft-rg-site/03fb435e-9416-4c8e-821d-03c14cb85b73_20220530_PJ_ClementArnaud_US.png,/en-us/players/706-a.clement
54819,Damien,CLERC,D.CLERC,,,FRA,M,18 years-old,(4 March 2008),Left,-,-,https://images.prismic.io/fft-rg-site/aDxvUrh8WN-LVdK6_54819_G.png,/en-us/players/54819-d.clerc
24618,Federico,CORIA,F.CORIA,,,ARG,M,34 years-old,(9 March 1992),Right,-,-,https://images.prismic.io/fft-rg-site/aghjxaYofJOwHSuC_20260515_PJ_CoriaFederico_US.png,/en-us/players/24618-f.coria
43606,Carmen,CORLEY,C.CORLEY,,94,USA,F,24 years-old,(17 September 2001),Right,-,-,,/en-us/players/43606-c.corley
43607,Ivana,CORLEY,I.CORLEY,,89,USA,F,26 years-old,(11 September 1999),Right,-,-,,/en-us/players/43607-i.corley
13263,Alizé,CORNET,A.CORNET,,,FRA,F,-,,-,-,-,https://images.prismic.io/fft-rg-site/0dc2e77a-7fc1-403a-a5b2-cb3e6a5b8e00_20230331_PJ_CornetAlize_US.png,/en-us/players/13263-a.cornet
53357,Ryan,COZAD,R.COZAD,,,USA,M,17 years-old,(16 October 2008),Left,-,-,https://images.prismic.io/fft-rg-site/ahxMZweQX7-eWdRB_20260530_PJ_CozadRyan_US.png,/en-us/players/53357-r.cozad
52290,Anastasija,CVETKOVIC,A.CVETKOVIC,,,SRB,F,18 years-old,(25 June 2008),-,-,-,https://images.prismic.io/fft-rg-site/ahxMoAeQX7-eWdRE_20260530_PJ_CvetkovicAnastasija_US.png,/en-us/players/52290-a.cvetkovic
17931,Gabriela,DABROWSKI,G.DABROWSKI,,3,CAN,F,34 years-old,(1 April 1992),Right,-,-,https://images.prismic.io/fft-rg-site/77da1d46-ecd8-4532-9318-e653c9876478_20190305_PJ_DabrowskiGabriela_US.png,/en-us/players/17931-g.dabrowski
28683,Anna,DANILINA,A.DANILINA,,6,KAZ,F,30 years-old,(20 August 1995),Right,-,-,https://images.prismic.io/fft-rg-site/aetaj8BOoF08xRzY_20260303_PJ_DanilinaAnna_US.png,/en-us/players/28683-a.danilina
1892,Lindsay,DAVENPORT,L.DAVENPORT,,,USA,F,-,,-,-,-,https://images.prismic.io/fft-rg-site/1a6b50d4-d965-4827-9b2d-de11c64c120c_20190603_PJ_DavenportLindsay_US.png,/en-us/players/1892-l.davenport
1986,Nathalie,DECHY,N.DECHY,,,FRA,F,-,,-,-,-,https://images.prismic.io/fft-rg-site/bae8063c-0536-489d-956d-8ca37a687d11_20190603_PJ_DechyNathalie_US.png,/en-us/players/1986-n.dechy
17542,Marcelo,DEMOLINER,M.DEMOLINER,,65,BRA,M,37 years-old,(18 January 1989),Right,-,-,https://images.prismic.io/fft-rg-site/aeoo-8BOoF08xQGN_20260119_PJ_DemolinerMarcelo_US.png,/en-us/players/17542-m.demoliner
36476,Anastasia,DETIUC,A.DETIUC,,71,CZE,F,27 years-old,(14 December 1998),Right,-,-,https://images.prismic.io/fft-rg-site/aDlfFidWJ-7kSuCe_36476_G.png,/en-us/players/36476-a.detiuc
53048,Connor,DOIG,C.DOIG,,,RSA,M,18 years-old,(14 January 2008),Left,-,-,https://images.prismic.io/fft-rg-site/ahrn_weQX7-eWc29_20260530_PJ_DoigConnor_US.png,/en-us/players/53048-c.doig
51571,Mathys,DOMENC,M.DOMENC,,,FRA,M,16 years-old,(19 July 2009),Left,-,-,https://images.prismic.io/fft-rg-site/ahroAAeQX7-eWc2-_20260530_PJ_DomencMathys_US.png,/en-us/players/51571-m.domenc
39074,Alexander,DONSKI,A.DONSKI,,96,BUL,M,27 years-old,(1 August 1998),Right,-,-,,/en-us/players/39074-a.donski
54158,Felitsata,DOROFEEVA-RYBAS,F.DOROFEEVA-RYBAS,,,---,F,16 years-old,(20 October 2009),-,-,-,https://images.prismic.io/fft-rg-site/ahxNBweQX7-eWdRG_20260530_PJ_DorofeevaRybasFelitsata_US.png,/en-us/players/54158-f.dorofeeva-rybas
56751,Ekaterina,DOTSENKO,E.DOTSENKO,,,---,F,14 years-old,(7 October 2011),-,-,-,,/en-us/players/56751-e.dotsenko
34248,Aziz,DOUGAZ,A.DOUGAZ,,,TUN,M,29 years-old,(26 March 1997),Left,-,-,https://images.prismic.io/fft-rg-site/aCn6uCdWJ-7kSQr7_34248_G.png,/en-us/players/34248-a.dougaz
20330,Sadio,DOUMBIA,S.DOUMBIA,,31,FRA,M,35 years-old,(12 September 1990),Right,-,-,https://images.prismic.io/fft-rg-site/1ffef5ab-61a9-4803-8d82-6e2fc91366e8_20201207_PJ_DoumbiaSadio_US.png,/en-us/players/20330-s.doumbia
52311,Ksenia,EFREMOVA,K.EFREMOVA,,,FRA,F,17 years-old,(28 April 2009),-,-,-,https://images.prismic.io/fft-rg-site/aCsHTCdWJ-7kSSXv_media_44639858_44391610.png,/en-us/players/52311-k.efremova
54907,Emily Victoria,EIGELSBACH,EV.EIGELSBACH,,,GER,F,17 years-old,(16 November 2008),-,-,-,,/en-us/players/54907-ev.eigelsbach
21256,Ulrikke,EIKERI,U.EIKERI,,40,NOR,F,33 years-old,(16 December 1992),Right,-,-,https://images.prismic.io/fft-rg-site/2fc511ab-65a2-424d-b8f2-4033b6dfcba0_20230403_PJ_EikeriUlrikke_US.png,/en-us/players/21256-u.eikeri
34297,Alexander,ERLER,A.ERLER,,34,AUT,M,28 years-old,(27 October 1997),Right,-,-,https://images.prismic.io/fft-rg-site/aDQPQCdWJ-7kSiAJ_34297_G.png,/en-us/players/34297-a.erler
10759,Sara,ERRANI,S.ERRANI,,12,ITA,F,39 years-old,(29 April 1987),Right,-,-,https://images.prismic.io/fft-rg-site/aetahsBOoF08xRzP_20260302_PJ_ErraniSara_US.png,/en-us/players/10759-s.errani
34299,Gonzalo,ESCOBAR,G.ESCOBAR,,86,ECU,M,37 years-old,(20 January 1989),Left,-,-,https://images.prismic.io/fft-rg-site/0122a242-6572-4362-91f5-645440872190_escobar.g_15053_LR+CUT.png,/en-us/players/34299-g.escobar
51332,Charo,ESQUIVA BANULS,C.ESQUIVA BANULS,,,ESP,F,18 years-old,(12 March 2008),-,-,-,https://images.prismic.io/fft-rg-site/ahxO-weQX7-eWdRf_20260530_PJ_EsquivaBanulsCharo_US.png,/en-us/players/51332-c.esquiva-banuls
53427,Kirill,FILARETOV,K.FILARETOV,,,---,M,17 years-old,(30 July 2008),-,-,-,https://images.prismic.io/fft-rg-site/ahxPcgeQX7-eWdR0_20260530_PJ_FilaretovKirill_US.png,/en-us/players/53427-k.filaretov
135,Guy,FORGET,G.FORGET,,,FRA,M,-,,-,-,-,https://images.prismic.io/fft-rg-site/4fc2e5c9-8102-49a0-903e-a9d4ea121b5b_20220530_PJ_ForgetGuy_US.png,/en-us/players/135-g.forget
35744,Nicole,FOSSA HUERGO,N.FOSSA HUERGO,,92,ARG,F,31 years-old,(26 May 1995),Right,-,-,,/en-us/players/35744-n.fossa-huergo
38460,Constantin,FRANTZEN,C.FRANTZEN,,39,GER,M,28 years-old,(16 March 1998),Right,-,-,https://images.prismic.io/fft-rg-site/aeoo_sBOoF08xQGQ_20260119_PJ_FrantzenConstantin_US.png,/en-us/players/38460-c.frantzen
52335,Thea,FRODIN,T.FRODIN,,,USA,F,17 years-old,(17 December 2008),-,-,-,https://images.prismic.io/fft-rg-site/Zl17W6WtHYXtUApP_52335_T.FRODIN.png,/en-us/players/52335-t.frodin
54754,Aaron,GABET,A.GABET,,,FRA,M,18 years-old,(22 January 2008),Left,-,-,https://images.prismic.io/fft-rg-site/ahxPwQeQX7-eWdR5_20260530_PJ_GabetAaron_US.png,/en-us/players/54754-a.gabet
39152,Robert,GALLOWAY,R.GALLOWAY,,42,USA,M,33 years-old,(24 September 1992),Right,-,-,https://images.prismic.io/fft-rg-site/aDQUdSdWJ-7kSiE1_39152_G.png,/en-us/players/39152-r.galloway
54946,Benoit,GELDOF,B.GELDOF,,,FRA,M,16 years-old,(24 June 2010),-,-,-,https://images.prismic.io/fft-rg-site/ahr1oQeQX7-eWc43_20260530_PJ_GeldofBenoit_US.png,/en-us/players/54946-b.geldof
26991,Sander,GILLE,S.GILLE,,77,BEL,M,35 years-old,(15 January 1991),Right,-,-,https://images.prismic.io/fft-rg-site/0e6c5c60-2d9d-4ef0-ad4d-ff6437399cd8_20240113_PJ_GilleSander_US.png,/en-us/players/26991-s.gille
57550,Evan,GIURESCU,E.GIURESCU,,,FRA,M,-,,-,-,-,,/en-us/players/57550-e.giurescu
24809,Lloyd,GLASSPOOL,L.GLASSPOOL,,6,GBR,M,32 years-old,(19 November 1993),Right,-,-,https://images.prismic.io/fft-rg-site/3da04517-841e-4e0d-9709-f341b616e290_20220521_PJ_GlasspoolLloyd_US.png,/en-us/players/24809-l.glasspool
33037,Quinn,GLEASON,Q.GLEASON,,34,USA,F,31 years-old,(10 November 1994),Right,-,-,,/en-us/players/33037-q.gleason
7780,Tatiana,GOLOVIN,T.GOLOVIN,,,FRA,F,-,,-,-,-,https://images.prismic.io/fft-rg-site/12506201-1745-413d-9f12-caac59b040c6_20220530_PJ_GolovinTatiana_US.png,/en-us/players/7780-t.golovin
11336,Andrey,GOLUBEV,A.GOLUBEV,,,KAZ,M,-,,-,-,-,https://images.prismic.io/fft-rg-site/33087194-6b41-48cf-8a2d-f88c03d784c4_20150519_PJ_GolubevAndrey_US.png,/en-us/players/11336-a.golubev
56764,Eduarda,GOMES,E.GOMES,,,BRA,F,14 years-old,(10 July 2012),-,-,-,https://images.prismic.io/fft-rg-site/ahxQ2geQX7-eWdR__20260530_PJ_GomesEduarda_US.png,/en-us/players/56764-e.gomes
7416,Maximo,GONZALEZ,M.GONZALEZ,,45,ARG,M,42 years-old,(20 July 1983),Right,-,-,https://images.prismic.io/fft-rg-site/89cd26a5-97ae-464d-8d79-cfefa6dfb0bd_20180524_PJ_GonzalezMaximo_US.png,/en-us/players/7416-m.gonzalez
4766,Santiago,GONZALEZ,S.GONZALEZ,,69,MEX,M,43 years-old,(24 February 1983),Right,-,-,https://images.prismic.io/fft-rg-site/66a19445-59b8-4815-9aec-7926bb008173_20240112_PJ_GonzalezSantiago_US.png,/en-us/players/4766-s.gonzalez
51648,Valentin,GONZALEZ-GALINO,V.GONZALEZ-GALINO,,,ESP,M,17 years-old,(11 December 2008),Left,-,-,https://images.prismic.io/fft-rg-site/ahxRQQeQX7-eWdSA_20260530_PJ_GonzalezGalinoValentin_US.png,/en-us/players/51648-v.gonzalez-galino
54737,Gavin,GOODE,G.GOODE,,,USA,M,18 years-old,(22 April 2008),Left,-,-,https://images.prismic.io/fft-rg-site/ahxRdweQX7-eWdSC_20260530_PJ_GoodeGavin_US.png,/en-us/players/54737-g.goode
31029,Andre,GORANSSON,A.GORANSSON,,33,SWE,M,32 years-old,(30 April 1994),Right,-,-,https://images.prismic.io/fft-rg-site/aDQiJCdWJ-7kSiQe_31029_G.png,/en-us/players/31029-a.goransson
9913,Marcel,GRANOLLERS,M.GRANOLLERS,,4,ESP,M,40 years-old,(12 April 1986),Right,-,-,https://images.prismic.io/fft-rg-site/012635ae-ccae-45e3-b8a8-35136f5fda20_20220309_PJ_GranollersMarcel__US_US.png,/en-us/players/9913-m.granollers
936,Sebastien,GROSJEAN,S.GROSJEAN,,,FRA,M,-,,-,-,-,https://images.prismic.io/fft-rg-site/848fe73e-b7d7-4ed4-8812-0c2fd23125c1_20191021_PJ_GrosjeanSebastien_US.png,/en-us/players/936-s.grosjean
34455,Manuel,GUINARD,M.GUINARD,,17,FRA,M,30 years-old,(15 November 1995),Right,-,-,https://images.prismic.io/fft-rg-site/Zkp2oCol0Zci9RNu_34455_G.png,/en-us/players/34455-m.guinard
11298,Robin,HAASE,R.HAASE,,47,NED,M,39 years-old,(6 April 1987),Right,-,-,https://images.prismic.io/fft-rg-site/aeopAMBOoF08xQGT_20260119_PJ_HaaseRobin_US.png,/en-us/players/11298-r.haase
53057,Keaton,HANCE,K.HANCE,,,USA,M,18 years-old,(6 March 2008),Right,-,-,https://images.prismic.io/fft-rg-site/aDwX4rh8WN-LVcz5_53057_G.png,/en-us/players/53057-k.hance
3593,Daniela,HANTUCHOVA,D.HANTUCHOVA,,,SVK,F,-,,-,-,-,https://images.prismic.io/fft-rg-site/b0a85511-22dd-4be6-a6f5-5520d990869e_20220530_PJ_HantuchovaDaniela_US.png,/en-us/players/3593-d.hantuchova
44025,Cleeve,HARPER,C.HARPER,,106,CAN,M,25 years-old,(24 December 2000),Right,-,-,,/en-us/players/44025-c.harper
27046,Christian,HARRISON,C.HARRISON,,14,USA,M,32 years-old,(29 May 1994),Right,-,-,https://images.prismic.io/fft-rg-site/aDV73idWJ-7kSkQ__27046_G-1-.png,/en-us/players/27046-c.harrison
43672,Isabelle,HAVERLAG,I.HAVERLAG,,69,NED,F,25 years-old,(4 March 2001),Left,-,-,https://images.prismic.io/fft-rg-site/ahLsUrK9tuLqEGdi_20260524_PJ_HaverlagIsabelle_US.png,/en-us/players/43672-i.haverlag
56769,Jordyn,HAZELITT,J.HAZELITT,,,USA,F,16 years-old,(3 April 2010),-,-,-,https://images.prismic.io/fft-rg-site/ahroAgeQX7-eWc3A_20260530_PJ_HazelittJordyn_US.png,/en-us/players/56769-j.hazelitt
13677,Harri,HELIOVAARA,H.HELIOVAARA,,1,FIN,M,37 years-old,(4 June 1989),Right,-,-,https://images.prismic.io/fft-rg-site/ahipzrK9tuLqEPPY_20260528_PJ_HeliovaaraHarri_US.png,/en-us/players/13677-h.heliovaara
54921,Tereza,HERMANOVA,T.HERMANOVA,,,CZE,F,17 years-old,(27 June 2009),-,-,-,https://images.prismic.io/fft-rg-site/ahxSNweQX7-eWdSG_20260530_PJ_HermanovaTereza_US.png,/en-us/players/54921-t.hermanova
53156,Sofie,HETTLEROVA,S.HETTLEROVA,,,CZE,F,17 years-old,(21 March 2009),-,-,-,https://images.prismic.io/fft-rg-site/ahxSgweQX7-eWdST_20260530_PJ_HettlerovaSofie_US.png,/en-us/players/53156-s.hettlerova
20471,Diego,HIDALGO,D.HIDALGO,,81,ECU,M,33 years-old,(18 April 1993),Left,-,-,https://images.prismic.io/fft-rg-site/aDV4tSdWJ-7kSkPA_20471_G.png,/en-us/players/20471-d.hidalgo
41203,Trey,HILDERBRAND,T.HILDERBRAND,,98,USA,M,26 years-old,(15 May 2000),Right,-,-,,/en-us/players/41203-t.hilderbrand
1898,Martina,HINGIS,M.HINGIS,,,SUI,F,-,,-,-,-,,/en-us/players/1898-m.hingis
40415,Ray,HO,R.HO,,72,TPE,M,26 years-old,(13 February 2000),Left,-,-,https://images.prismic.io/fft-rg-site/ahHXhLK9tuLqEGOU_20260523_PJ_HoRay_US.png,/en-us/players/40415-r.ho
54855,Carrie-Anne,HOO,CA.HOO,,,USA,F,17 years-old,(24 March 2009),-,-,-,https://images.prismic.io/fft-rg-site/ahxUUgeQX7-eWdSl_20260530_PJ_HooCarrieAnne_US.png,/en-us/players/54855-ca.hoo
25856,Eri,HOZUMI,E.HOZUMI,,63,JPN,F,32 years-old,(17 February 1994),Right,-,-,https://images.prismic.io/fft-rg-site/c3e35caa-7f63-4a4f-90bd-2b2d8e086f61_20180526_PJ_HozumiEri_US.png,/en-us/players/25856-e.hozumi
6004,Su-Wei,HSIEH,SW.HSIEH,,9,TPE,F,40 years-old,(4 January 1986),Right,-,-,https://images.prismic.io/fft-rg-site/9cf69228-6db6-44c5-af18-7f055dfebe9c_20190304_PJ_HsiehSuWei_US.png,/en-us/players/6004-sw.hsieh
51373,Eleejah,INISAN,E.INISAN,,,FRA,F,18 years-old,(6 July 2008),-,-,-,https://images.prismic.io/fft-rg-site/aCsmVSdWJ-7kSTB4_51373_G.png,/en-us/players/51373-e.inisan
9038,Ana,IVANOVIC,A.IVANOVIC,,,SRB,F,-,,-,-,-,,/en-us/players/9038-a.ivanovic
32008,Gregoire,JACQ,G.JACQ,,224,FRA,M,33 years-old,(9 November 1992),Left,-,-,https://images.prismic.io/fft-rg-site/ZlxyH6WtHYXtT_1X_32008_G.JACQ.png,/en-us/players/32008-g.jacq
51722,Daniel,JADE,D.JADE,,,FRA,M,17 years-old,(16 March 2009),Right,-,-,https://images.prismic.io/fft-rg-site/ZlwfuqWtHYXtT_vT_51722_D.JADE.png,/en-us/players/51722-d.jade
53180,Alyssa,JAMES,A.JAMES,,,JAM,F,18 years-old,(26 February 2008),-,-,-,https://images.prismic.io/fft-rg-site/ahxUwQeQX7-eWdSn_20260530_PJ_JamesAlyssa_US.png,/en-us/players/53180-a.james
39280,Hendrik,JEBENS,H.JEBENS,,66,GER,M,30 years-old,(8 August 1995),Right,-,-,https://images.prismic.io/fft-rg-site/ZlSB4Sk0V36pXqCb_39280_H.JEBENS.png,/en-us/players/39280-h.jebens
56140,Ui Su,JEONG,US.JEONG,,,KOR,F,17 years-old,(21 August 2008),-,-,-,https://images.prismic.io/fft-rg-site/ahxVZQeQX7-eWdSr_20260530_PJ_JeongUiSu_US.png,/en-us/players/56140-us.jeong
38082,Xinyu,JIANG,X.JIANG,,41,CHN,F,27 years-old,(3 March 1999),Right,-,-,https://images.prismic.io/fft-rg-site/Zlsi-KWtHYXtT_dL_38082_X.JIANG.png,/en-us/players/38082-x.jiang
54751,Andrew,JOHNSON,A.JOHNSON,,,USA,M,16 years-old,(23 August 2009),Right,-,-,https://images.prismic.io/fft-rg-site/ahxV_QeQX7-eWdSu_20260530_PJ_JohnsonAndrew_US.png,/en-us/players/54751-a.johnson
54762,Daniel,JOVANOVSKI,D.JOVANOVSKI,,,AUS,M,18 years-old,(1 February 2008),Right,-,-,https://images.prismic.io/fft-rg-site/ahxWgweQX7-eWdS__20260530_PJ_JovanovskiDaniel_US.png,/en-us/players/54762-d.jovanovski
53554,Mickael,KAOUK,M.KAOUK,,,FRA,M,17 years-old,(25 August 2008),Right,-,-,https://images.prismic.io/fft-rg-site/aDxuo7h8WN-LVdK3_53554_G.png,/en-us/players/53554-m.kaouk
26428,Miyu,KATO,M.KATO,,53,JPN,F,31 years-old,(21 November 1994),Right,-,-,https://images.prismic.io/fft-rg-site/deac2a7a-5f55-47b7-9345-cedd6eff2092_20190307_PJ_KatoMiyu_US.png,/en-us/players/26428-m.kato
53099,Hyu,KAWANISHI,H.KAWANISHI,,,JPN,M,17 years-old,(2 December 2008),Left,-,-,https://images.prismic.io/fft-rg-site/aftRlsBOoF08xrww_20250531_PJ_KawanshiHyu_US.png,/en-us/players/53099-h.kawanishi
31283,Magali,KEMPEN,M.KEMPEN,,52,BEL,F,28 years-old,(30 November 1997),Right,-,-,https://images.prismic.io/fft-rg-site/ahMkybK9tuLqEGxG_20260524_PJ_KempenMagali_US.png,/en-us/players/31283-m.kempen
11344,Angelique,KERBER,A.KERBER,,,GER,F,-,,-,-,-,https://images.prismic.io/fft-rg-site/d8b37dc0-6663-44dd-af25-564edf8ca842_20240305_PJ_KerberAngelique_US.png,/en-us/players/11344-a.kerber
33486,Mariano,KESTELBOIM,M.KESTELBOIM,,114,ARG,M,30 years-old,(6 February 1996),Right,-,-,https://images.prismic.io/fft-rg-site/ahHkD7K9tuLqEGPI_20260522_PJ_KastelboimMariano_US.PNG,/en-us/players/33486-m.kestelboim
24266,Irina,KHROMACHEVA,I.KHROMACHEVA,,48,---,F,31 years-old,(12 May 1995),Left,-,-,https://images.prismic.io/fft-rg-site/cf711bc2-7e6c-4c3c-9055-957c7ef442df_Khromacheva.png,/en-us/players/24266-i.khromacheva
17395,Lyudmyla,KICHENOK,L.KICHENOK,,39,UKR,F,33 years-old,(20 July 1992),Right,-,-,https://images.prismic.io/fft-rg-site/aDQZfSdWJ-7kSiIy_17395_G.png,/en-us/players/17395-l.kichenok
17396,Nadiia,KICHENOK,N.KICHENOK,,64,UKR,F,33 years-old,(20 July 1992),Right,-,-,https://images.prismic.io/fft-rg-site/733c3db0-7d43-4221-bc2b-293f003ea515_20190305_PJ_KichenokNadiia_US.png,/en-us/players/17396-n.kichenok
40462,Mac,KIGER,M.KIGER,,76,USA,M,27 years-old,(19 December 1998),Right,-,-,,/en-us/players/40462-m.kiger
21642,Evan,KING,E.KING,,57,USA,M,34 years-old,(25 March 1992),Left,-,-,https://images.prismic.io/fft-rg-site/Zk3CPiol0Zci9WJc_21642_E.KING.png,/en-us/players/21642-e.king
38367,Vasil,KIRKOV,V.KIRKOV,,54,USA,M,27 years-old,(13 March 1999),Right,-,-,https://images.prismic.io/fft-rg-site/ahHaxrK9tuLqEGOo_20260523_PJ_KirkovVasil_US.png,/en-us/players/38367-v.kirkov
54747,Dimitar,KISIMOV,D.KISIMOV,,,BUL,M,18 years-old,(11 April 2008),Left,-,-,https://images.prismic.io/fft-rg-site/ahxW0AeQX7-eWdTI_20260530_PJ_KisimovDimitar_US.png,/en-us/players/54747-d.kisimov
45451,Benjamin,KITTAY,B.KITTAY,,91,USA,M,22 years-old,(27 August 2003),Right,-,-,https://images.prismic.io/fft-rg-site/ahLqPrK9tuLqEGdY_20260523_PJ_KittayBenjamin_US.png,/en-us/players/45451-b.kittay
9035,Andreja,KLEPAC,A.KLEPAC,,87,SLO,F,40 years-old,(13 March 1986),Right,-,-,https://images.prismic.io/fft-rg-site/e216bd2a-9b99-4580-b3ca-898e0476a276_20190303_PJ_KlepacAndreja_US.png,/en-us/players/9035-a.klepac
50726,Tahlia,KOKKINIS,T.KOKKINIS,,,AUS,F,17 years-old,(11 August 2008),-,-,-,,/en-us/players/50726-t.kokkinis
54267,Yui,KOMADA,Y.KOMADA,,,JPN,F,16 years-old,(15 June 2010),-,-,-,https://images.prismic.io/fft-rg-site/ahroAweQX7-eWc3B_20260530_PJ_KomadaYui_US.png,/en-us/players/54267-y.komada
55368,Tanishk,KONDURI,T.KONDURI,,,USA,M,17 years-old,(3 March 2009),Left,-,-,https://images.prismic.io/fft-rg-site/ahxXDgeQX7-eWdTM_20260530_PJ_KonduriTanishk_US.png,/en-us/players/55368-t.konduri
54760,Kaan Isik,KOSANER,KI.KOSANER,,,TUR,M,17 years-old,(2 June 2009),Left,-,-,,/en-us/players/54760-ki.kosaner
54273,Jana,KOVACKOVA,J.KOVACKOVA,,286,CZE,F,16 years-old,(13 June 2010),-,-,-,https://images.prismic.io/fft-rg-site/ahxXZweQX7-eWdTN_20260530_PJ_KovackovaJana_US.png,/en-us/players/54273-j.kovackova
25890,Danka,KOVINIC,D.KOVINIC,,,MNE,F,31 years-old,(18 November 1994),Right,-,-,https://images.prismic.io/fft-rg-site/50923182-d4f9-4d89-aae6-58b5ebef72cf_20170525_PJ_KovinicDanka_US.png,/en-us/players/25890-d.kovinic
40654,Mariia,KOZYREVA,M.KOZYREVA,,59,---,F,27 years-old,(22 May 1999),Right,-,-,https://images.prismic.io/fft-rg-site/ahA_krK9tuLqEEtz_20260522_PJ_KozyrevaMariia_US.png,/en-us/players/40654-m.kozyreva
19021,Austin,KRAJICEK,A.KRAJICEK,,55,USA,M,36 years-old,(16 June 1990),Left,-,-,https://images.prismic.io/fft-rg-site/f7d81b72-9dfd-40ba-8775-3d0d3466565a_20240113_PJ_KrajicekAustin_US.png,/en-us/players/19021-a.krajicek
25892,Desirae,KRAWCZYK,D.KRAWCZYK,,25,USA,F,32 years-old,(11 January 1994),Left,-,-,https://images.prismic.io/fft-rg-site/aDQaEydWJ-7kSiJD_25892_G.png,/en-us/players/25892-d.krawczyk
21648,Kevin,KRAWIETZ,K.KRAWIETZ,,12,GER,M,34 years-old,(24 January 1992),Right,-,-,https://images.prismic.io/fft-rg-site/16ba3976-7b84-4384-8605-17b280a6f254_20240112_PJ_KrawietzKevin_US.png,/en-us/players/21648-k.krawietz
21835,Aleksandra,KRUNIC,A.KRUNIC,,5,SRB,F,33 years-old,(15 March 1993),Right,-,-,https://images.prismic.io/fft-rg-site/d56b2ce6-b997-41fb-89e6-5d2cea2b27ec_20180523_PJ_KrunicAleksandra_US.png,/en-us/players/21835-a.krunic
52443,Adelina,LACINOVA,A.LACINOVA,,,LAT,F,18 years-old,(10 February 2008),-,-,-,https://images.prismic.io/fft-rg-site/ahxXogeQX7-eWdTO_20260530_PJ_LachinovaAdelina_US.png,/en-us/players/52443-a.lacinova
